YEAR,MO,DY,WS10M_MAX,WS10M_MIN,WD10M
2019,4,14,7.48,2.46,235.19
2019,4,15,7.06,1.41,114.5
2019,4,16,7.21,1.52,193.12
2019,4,17,9.66,4.36,78.31
2019,4,18,7.12,0.46,181.88
2019,4,19,5.74,2.97,148.88
2019,4,20,6.25,1.51,263.88
2019,4,21,4.62,1.74,308.81
2019,4,22,13.67,5.02,246.62
2019,4,23,8.71,1.84,245.94
2019,4,24,7.84,2.29,200.12
2019,4,25,5.63,1.04,188.81
2019,4,26,6.76,1.35,288.12
2019,4,27,4.9,0.27,108.44
2019,4,28,7.19,3.14,76.94
2019,4,29,8.07,6.6,76.31
2019,4,30,6.3,5.24,74.44
2019,5,1,7.66,4.3,86.38
2019,5,2,6.08,2.64,84.12
2019,5,3,8.66,3.08,85.5
2019,5,4,4.94,1.73,310.0
2019,5,5,5.74,2.9,147.88
2019,5,6,3.77,2.46,77.56
2019,5,7,4.3,0.73,94.0
2019,5,8,5.62,1.7,246.56
2019,5,9,7.67,1.03,259.56
2019,5,10,4.09,0.95,218.19
2019,5,11,7.08,0.18,170.62
2019,5,12,8.08,4.19,71.5
2019,5,13,5.34,3.48,52.12
2019,5,14,3.9,1.17,201.0
2019,5,15,6.95,2.52,175.44
2019,5,16,7.77,2.05,86.44
2019,5,17,11.2,2.2,252.62
2019,5,18,6.91,1.93,275.56
2019,5,19,6.43,2.06,264.12
2019,5,20,4.83,0.99,166.25
2019,5,21,6.24,1.02,72.19
2019,5,22,4.3,0.52,100.5
2019,5,23,6.02,2.14,92.25
2019,5,24,7.95,1.39,69.62
2019,5,25,7.59,1.52,77.19
2019,5,26,7.73,3.73,261.56
2019,5,27,4.65,2.02,224.75
2019,5,28,5.04,0.74,82.5
2019,5,29,8.73,4.97,70.0
2019,5,30,7.8,4.94,77.62
2019,5,31,7.7,4.8,73.69
2019,6,1,7.92,3.99,74.81
2019,6,2,7.44,3.98,70.75
2019,6,3,4.2,1.91,56.69
2019,6,4,3.38,0.26,167.31
2019,6,5,8.81,1.33,248.44
2019,6,6,7.46,1.07,118.38
2019,6,7,6.36,0.94,216.19
2019,6,8,10.68,0.8,73.5
2019,6,9,6.7,2.66,269.19
2019,6,10,4.98,0.94,214.0
2019,6,11,3.48,1.13,178.44
2019,6,12,9.69,1.91,66.56
2019,6,13,8.07,1.52,114.19
2019,6,14,9.66,0.35,245.5
2019,6,15,4.08,0.2,191.69
2019,6,16,8.17,0.52,54.88
2019,6,17,8.9,2.73,57.19
2019,6,18,6.02,1.89,70.88
2019,6,19,3.99,1.09,229.06
2019,6,20,5.49,0.16,212.12
2019,6,21,5.86,0.77,296.12
2019,6,22,7.23,1.58,110.25
2019,6,23,9.41,4.1,54.88
2019,6,24,5.79,2.29,289.44
2019,6,25,7.27,2.15,156.62
2019,6,26,7.04,0.88,114.94
2019,6,27,8.15,4.34,72.94
2019,6,28,8.07,3.25,64.88
2019,6,29,8.26,3.05,67.06
2019,6,30,5.03,1.0,47.69
2019,7,1,5.27,0.46,150.81
2019,7,2,4.71,1.55,169.38
2019,7,3,8.32,1.84,42.38
2019,7,4,7.36,0.86,43.06
2019,7,5,6.3,0.71,115.88
2019,7,6,4.16,0.24,183.5
2019,7,7,6.22,1.04,196.69
2019,7,8,7.39,0.55,193.06
2019,7,9,7.16,1.9,269.62
2019,7,10,8.73,2.04,109.0
2019,7,11,7.35,5.22,66.69
2019,7,12,8.19,4.27,74.56
2019,7,13,4.49,0.58,172.0
2019,7,14,7.27,1.68,275.75
2019,7,15,3.85,2.16,239.62
2019,7,16,8.12,2.28,79.06
2019,7,17,8.98,3.9,70.44
2019,7,18,6.4,0.6,45.75
2019,7,19,9.84,4.95,72.06
2019,7,20,8.62,2.04,75.69
2019,7,21,9.23,1.75,65.31
2019,7,22,9.34,4.54,68.31
2019,7,23,8.9,4.23,67.62
2019,7,24,7.59,4.02,62.5
2019,7,25,6.04,1.78,62.69
2019,7,26,5.42,0.17,265.94
2019,7,27,11.05,3.64,254.38
2019,7,28,8.12,3.43,224.38
2019,7,29,7.49,2.34,68.31
2019,7,30,6.72,1.45,49.75
2019,7,31,9.91,6.67,60.12
2019,8,1,7.33,0.58,221.56
2019,8,2,4.75,1.63,243.25
2019,8,3,7.82,1.48,54.12
2019,8,4,3.45,0.29,167.5
2019,8,5,5.08,0.15,151.75
2019,8,6,3.91,1.51,228.0
2019,8,7,4.51,0.71,230.19
2019,8,8,3.75,0.77,246.19
2019,8,9,4.03,0.2,262.5
2019,8,10,3.9,1.19,221.44
2019,8,11,6.95,0.7,249.69
2019,8,12,6.4,0.91,113.25
2019,8,13,10.52,6.62,59.12
2019,8,14,6.18,4.38,75.31
2019,8,15,7.02,3.95,78.69
2019,8,16,8.38,4.34,73.12
2019,8,17,5.95,1.86,68.62
2019,8,18,4.25,0.61,157.75
2019,8,19,4.59,2.44,176.81
2019,8,20,6.51,2.56,59.19
2019,8,21,9.6,6.56,55.25
2019,8,22,7.98,3.84,37.88
2019,8,23,6.77,3.27,58.25
2019,8,24,5.84,4.34,48.56
2019,8,25,6.91,4.41,58.19
2019,8,26,8.49,4.55,66.31
2019,8,27,6.17,1.22,127.81
2019,8,28,6.78,0.01,246.81
2019,8,29,4.41,0.54,158.56
2019,8,30,6.2,1.96,66.06
2019,8,31,3.88,0.37,107.31
2019,9,1,3.16,0.29,225.88
2019,9,2,7.32,2.43,75.31
2019,9,3,7.7,4.59,73.38
2019,9,4,5.0,2.58,61.31
2019,9,5,6.92,2.77,53.81
2019,9,6,9.47,6.32,70.94
2019,9,7,11.05,6.33,73.31
2019,9,8,7.02,4.39,75.38
2019,9,9,4.91,1.66,78.81
2019,9,10,7.63,2.49,259.12
2019,9,11,7.51,0.51,112.94
2019,9,12,9.13,0.46,102.06
2019,9,13,7.55,3.91,72.94
2019,9,14,8.01,3.61,109.25
2019,9,15,6.91,1.99,124.81
2019,9,16,5.42,1.22,272.75
2019,9,17,6.09,1.3,227.12
2019,9,18,2.27,0.47,135.12
2019,9,19,5.05,0.16,137.44
2019,9,20,7.97,1.01,88.94
2019,9,21,6.08,1.85,199.06
2019,9,22,3.76,2.28,262.0
2019,9,23,5.41,0.47,283.62
2019,9,24,3.03,0.46,254.0
2019,9,25,5.51,2.17,252.38
2019,9,26,5.74,0.52,127.56
2019,9,27,3.67,1.02,88.38
2019,9,28,6.27,1.52,86.06
2019,9,29,3.85,0.66,75.69
2019,9,30,3.58,1.16,180.06
2019,10,1,5.95,1.47,258.75
2019,10,2,8.19,3.27,299.12
2019,10,3,6.55,1.48,302.38
2019,10,4,3.78,0.89,228.38
2019,10,5,4.16,0.35,223.5
2019,10,6,3.52,0.6,267.31
2019,10,7,6.43,3.98,192.94
2019,10,8,6.41,3.43,53.69
2019,10,9,5.36,0.98,91.12
2019,10,10,9.02,3.8,76.75
2019,10,11,8.31,4.2,91.75
2019,10,12,7.16,1.21,150.56
2019,10,13,8.22,0.96,215.56
2019,10,14,8.12,2.89,227.25
2019,10,15,10.56,3.22,270.31
2019,10,16,3.31,2.01,204.31
2019,10,17,4.8,0.18,232.69
2019,10,18,4.31,1.86,217.88
2019,10,19,4.22,0.79,186.12
2019,10,20,6.28,2.14,258.31
2019,10,21,8.51,3.12,143.12
2019,10,22,10.92,0.67,206.38
2019,10,23,9.23,7.45,250.94
2019,10,24,10.46,6.7,265.88
2019,10,25,6.54,3.84,286.12
2019,10,26,4.98,2.94,315.56
2019,10,27,3.21,1.02,144.69
2019,10,28,2.79,0.91,233.75
2019,10,29,2.93,0.87,208.62
2019,10,30,4.66,2.08,251.0
2019,10,31,7.91,4.86,254.5
2019,11,1,6.28,2.45,262.56
2019,11,2,10.45,6.96,242.06
2019,11,3,14.71,8.41,250.38
2019,11,4,9.66,6.73,255.81
2019,11,5,12.43,9.02,257.31
2019,11,6,9.42,5.82,282.94
2019,11,7,9.05,6.91,241.12
2019,11,8,10.9,8.18,279.12
2019,11,9,11.46,8.27,278.0
2019,11,10,10.82,4.59,294.88
2019,11,11,12.55,4.23,310.12
2019,11,12,8.71,3.37,315.12
2019,11,13,12.64,1.96,265.75
2019,11,14,13.27,2.2,233.81
2019,11,15,9.41,6.77,253.88
2019,11,16,10.84,5.23,276.12
2019,11,17,11.2,8.09,260.31
2019,11,18,12.71,5.99,263.25
2019,11,19,5.55,1.15,276.88
2019,11,20,5.27,2.14,216.62
2019,11,21,7.66,3.67,231.12
2019,11,22,9.05,2.86,211.69
2019,11,23,15.29,9.73,256.75
2019,11,24,11.65,8.59,280.12
2019,11,25,10.32,6.18,262.19
2019,11,26,6.02,3.1,242.25
2019,11,27,9.68,5.52,242.75
2019,11,28,8.05,1.84,252.25
2019,11,29,7.17,3.49,242.5
2019,11,30,4.84,1.45,192.31
2019,12,1,6.84,0.21,154.81
2019,12,2,8.04,1.08,102.5
2019,12,3,9.38,6.33,81.25
2019,12,4,7.7,4.02,211.0
2019,12,5,6.91,0.12,148.12
2019,12,6,6.63,0.63,142.62
2019,12,7,6.12,1.92,98.25
2019,12,8,6.71,2.91,158.81
2019,12,9,8.59,7.05,281.94
2019,12,10,8.52,0.42,175.81
2019,12,11,9.95,3.8,254.25
2019,12,12,12.55,6.7,276.19
2019,12,13,14.56,11.12,260.81
2019,12,14,11.11,3.55,251.25
2019,12,15,5.81,0.88,205.81
2019,12,16,11.24,6.69,176.44
2019,12,17,10.5,0.38,143.81
2019,12,18,10.05,2.5,287.19
2019,12,19,7.91,2.38,222.5
2019,12,20,10.91,7.8,207.31
2019,12,21,15.68,11.21,240.38
2019,12,22,15.37,8.06,260.75
2019,12,23,10.71,3.56,276.19
2019,12,24,5.05,0.48,234.25
2019,12,25,3.02,0.2,153.38
2019,12,26,4.85,0.27,232.25
2019,12,27,5.31,2.45,82.44
2019,12,28,4.61,2.76,78.12
2019,12,29,4.04,1.59,62.19
2019,12,30,4.59,2.61,52.69
2019,12,31,4.02,0.91,53.75
2020,1,1,3.98,1.05,123.62
2020,1,2,3.69,0.46,94.25
2020,1,3,3.04,0.92,250.19
2020,1,4,2.63,0.39,171.56
2020,1,5,3.33,0.52,113.0
2020,1,6,4.06,1.1,118.94
2020,1,7,2.89,0.97,279.38
2020,1,8,3.37,1.48,223.75
2020,1,9,2.69,0.99,64.38
2020,1,10,5.66,1.67,287.44
2020,1,11,6.02,2.68,35.06
2020,1,12,5.66,2.49,339.81
2020,1,13,4.12,2.09,263.0
2020,1,14,4.8,0.38,198.06
2020,1,15,4.43,2.58,234.69
2020,1,16,3.58,0.57,165.25
2020,1,17,5.97,2.3,248.38
2020,1,18,5.41,2.8,229.12
2020,1,19,6.77,2.88,209.12
2020,1,20,9.76,3.18,108.12
2020,1,21,9.23,0.91,133.56
2020,1,22,8.05,4.2,154.38
2020,1,23,4.98,1.12,129.81
2020,1,24,5.66,0.23,130.31
2020,1,25,7.11,0.41,184.88
2020,1,26,7.44,5.41,256.5
2020,1,27,6.77,3.45,251.0
2020,1,28,8.98,5.38,247.19
2020,1,29,6.7,3.32,242.44
2020,1,30,6.32,2.98,237.12
2020,1,31,7.97,3.34,252.62
2020,2,1,6.52,4.42,252.81
2020,2,2,4.76,1.3,246.88
2020,2,3,3.91,0.2,230.25
2020,2,4,6.92,2.45,242.62
2020,2,5,8.84,2.45,50.25
2020,2,6,8.08,2.95,95.38
2020,2,7,6.45,2.99,231.19
2020,2,8,4.57,1.58,256.06
2020,2,9,3.62,1.77,198.5
2020,2,10,4.69,1.97,234.06
2020,2,11,6.13,0.95,225.88
2020,2,12,4.94,1.13,158.06
2020,2,13,5.81,2.1,252.88
2020,2,14,3.86,1.48,175.94
2020,2,15,4.5,1.52,100.25
2020,2,16,3.95,0.92,172.81
2020,2,17,4.19,1.36,241.5
2020,2,18,8.31,0.33,76.06
2020,2,19,6.97,5.12,71.5
2020,2,20,7.29,3.46,89.69
2020,2,21,6.94,3.5,77.75
2020,2,22,5.75,2.45,84.81
2020,2,23,4.84,2.04,95.0
2020,2,24,2.94,0.21,113.62
2020,2,25,6.77,2.51,248.19
2020,2,26,6.33,1.8,279.81
2020,2,27,6.38,3.02,247.06
2020,2,28,6.16,2.35,191.44
2020,2,29,6.45,3.83,236.06
2020,3,1,9.14,5.7,244.75
2020,3,2,14.55,6.56,249.56
2020,3,3,12.94,6.84,275.0
2020,3,4,11.02,3.22,274.69
2020,3,5,9.29,3.98,242.06
2020,3,6,12.41,6.59,285.5
2020,3,7,12.55,1.95,320.12
2020,3,8,5.57,2.05,250.25
2020,3,9,8.81,3.45,282.44
2020,3,10,6.88,0.4,108.69
2020,3,11,4.1,1.57,198.69
2020,3,12,5.05,0.64,127.12
2020,3,13,5.55,0.4,201.0
2020,3,14,5.22,1.05,156.75
2020,3,15,6.94,2.58,84.5
2020,3,16,4.8,1.06,152.81
2020,3,17,6.88,1.22,42.31
2020,3,18,8.58,1.2,55.5
2020,3,19,10.82,6.28,71.44
2020,3,20,8.13,4.11,69.31
2020,3,21,5.44,2.38,271.56
2020,3,22,5.33,2.99,191.75
2020,3,23,7.74,4.44,88.56
2020,3,24,14.34,5.55,75.12
2020,3,25,13.66,0.82,67.06
2020,3,26,8.02,2.9,267.81
2020,3,27,8.09,1.92,142.62
2020,3,28,6.03,3.2,188.31
2020,3,29,4.36,3.24,289.38
2020,3,30,5.41,1.09,136.88
2020,3,31,12.17,1.25,129.69
2020,4,1,4.63,1.09,188.62
2020,4,2,7.55,4.33,260.19
2020,4,3,7.43,3.55,167.31
2020,4,4,8.27,2.62,71.5
2020,4,5,6.84,3.93,72.12
2020,4,6,6.76,2.45,65.69
2020,4,7,7.52,5.07,70.69
2020,4,8,7.82,3.87,70.5
2020,4,9,8.91,4.96,66.81
2020,4,10,6.75,3.99,67.56
2020,4,11,9.28,3.1,72.25
2020,4,12,6.41,2.31,136.19
2020,4,13,6.04,0.54,186.69
2020,4,14,5.62,2.89,211.0
2020,4,15,7.18,2.54,145.5
2020,4,16,8.37,0.55,134.81
2020,4,17,6.48,0.87,164.06
2020,4,18,5.2,0.73,142.81
2020,4,19,7.74,0.86,240.44
2020,4,20,12.62,8.77,271.88
2020,4,21,11.95,8.48,254.69
2020,4,22,10.15,4.8,277.0
2020,4,23,5.09,3.7,141.0
2020,4,24,7.78,4.07,68.94
2020,4,25,4.84,0.51,178.0
2020,4,26,8.21,3.18,270.44
2020,4,27,6.1,1.34,246.31
2020,4,28,7.8,0.57,243.31
2020,4,29,5.73,3.72,253.81
2020,4,30,7.09,4.05,250.75
2020,5,1,7.38,3.56,251.25
2020,5,2,6.7,0.66,253.19
2020,5,3,5.37,0.91,120.06
2020,5,4,6.71,2.52,100.5
2020,5,5,4.83,1.05,236.69
2020,5,6,5.64,2.43,187.19
2020,5,7,11.33,4.62,65.31
2020,5,8,6.78,1.48,157.0
2020,5,9,7.27,0.76,164.94
2020,5,10,9.85,2.58,264.19
2020,5,11,9.88,2.34,250.06
2020,5,12,12.34,2.73,171.88
2020,5,13,9.07,3.77,213.56
2020,5,14,10.44,1.88,242.88
2020,5,15,7.57,2.38,136.5
2020,5,16,5.12,2.35,325.56
2020,5,17,5.05,1.87,24.12
2020,5,18,3.94,1.63,307.0
2020,5,19,4.7,0.2,260.62
2020,5,20,3.28,1.18,187.69
2020,5,21,4.54,0.29,104.31
2020,5,22,5.97,1.31,103.88
2020,5,23,7.12,0.54,80.44
2020,5,24,9.88,4.83,58.25
2020,5,25,7.87,5.21,62.44
2020,5,26,8.52,4.78,64.69
2020,5,27,8.3,6.12,59.94
2020,5,28,11.05,4.89,60.0
2020,5,29,7.34,3.05,60.06
2020,5,30,7.18,5.29,63.75
2020,5,31,9.98,5.61,77.62
2020,6,1,6.61,1.13,54.5
2020,6,2,7.05,3.21,72.69
2020,6,3,4.88,1.05,174.62
2020,6,4,10.82,4.77,248.81
2020,6,5,7.73,1.11,278.38
2020,6,6,4.19,1.66,188.94
2020,6,7,11.14,1.93,248.81
2020,6,8,5.66,2.54,271.75
2020,6,9,5.3,2.02,122.62
2020,6,10,3.59,0.35,79.12
2020,6,11,6.01,1.29,242.25
2020,6,12,10.88,1.3,246.5
2020,6,13,9.65,2.09,264.0
2020,6,14,3.25,0.77,226.06
2020,6,15,5.02,2.44,262.25
2020,6,16,5.55,2.78,257.94
2020,6,17,4.63,1.65,193.94
2020,6,18,9.42,1.38,65.0
2020,6,19,7.86,3.46,70.56
2020,6,20,5.84,2.37,80.75
2020,6,21,3.95,0.51,57.12
2020,6,22,6.82,4.04,74.81
2020,6,23,7.96,4.66,68.19
2020,6,24,6.29,3.41,48.19
2020,6,25,7.95,2.52,59.5
2020,6,26,4.32,1.62,295.38
2020,6,27,5.51,0.99,221.69
2020,6,28,6.36,0.08,82.56
2020,6,29,6.95,2.67,71.56
2020,6,30,7.74,1.95,89.38
2020,7,1,8.19,1.52,257.5
2020,7,2,5.5,1.19,256.31
2020,7,3,7.11,0.5,157.56
2020,7,4,6.98,4.96,72.62
2020,7,5,6.16,3.96,70.81
2020,7,6,4.47,1.9,59.75
2020,7,7,5.39,3.28,83.0
2020,7,8,7.84,4.02,72.38
2020,7,9,9.77,4.57,73.62
2020,7,10,8.14,0.65,99.0
2020,7,11,5.73,0.42,124.38
2020,7,12,9.69,4.29,61.75
2020,7,13,8.35,5.22,54.38
2020,7,14,7.09,4.05,58.5
2020,7,15,7.93,4.88,64.69
2020,7,16,8.4,5.33,65.88
2020,7,17,7.4,4.75,65.19
2020,7,18,7.31,4.66,68.69
2020,7,19,5.97,3.09,72.19
2020,7,20,7.62,2.96,70.5
2020,7,21,7.52,1.89,68.44
2020,7,22,7.51,2.43,64.88
2020,7,23,4.64,1.09,280.25
2020,7,24,4.13,2.16,195.31
2020,7,25,6.72,4.05,73.69
2020,7,26,7.98,3.05,64.88
2020,7,27,7.12,3.47,64.25
2020,7,28,6.67,1.58,81.56
2020,7,29,5.27,0.59,105.12
2020,7,30,4.37,2.19,123.69
2020,7,31,4.17,0.42,158.62
2020,8,1,4.86,0.09,274.44
2020,8,2,4.11,0.1,191.38
2020,8,3,7.02,1.45,45.12
2020,8,4,7.66,6.17,66.56
2020,8,5,7.3,4.48,76.94
2020,8,6,7.64,5.62,72.69
2020,8,7,6.7,4.8,71.75
2020,8,8,6.28,3.43,79.94
2020,8,9,5.78,2.76,75.62
2020,8,10,8.52,2.72,84.44
2020,8,11,7.83,1.42,86.06
2020,8,12,8.63,0.4,126.25
2020,8,13,4.79,0.34,220.25
2020,8,14,5.98,1.15,100.94
2020,8,15,5.44,0.41,244.62
2020,8,16,5.25,2.5,265.19
2020,8,17,4.54,2.1,211.62
2020,8,18,4.52,0.49,132.12
2020,8,19,8.38,3.2,69.31
2020,8,20,3.95,0.05,147.0
2020,8,21,4.61,0.88,299.5
2020,8,22,3.59,0.72,207.38
2020,8,23,8.02,2.55,65.19
2020,8,24,9.2,6.48,71.56
2020,8,25,7.3,4.45,77.19
2020,8,26,7.01,3.38,76.19
2020,8,27,4.5,2.49,68.38
2020,8,28,4.56,0.66,217.0
2020,8,29,8.85,4.1,246.94
2020,8,30,8.59,3.8,108.94
2020,8,31,8.7,5.81,53.5
2020,9,1,8.97,4.8,72.69
2020,9,2,7.11,5.15,52.75
2020,9,3,8.22,5.51,70.38
2020,9,4,8.67,5.41,75.81
2020,9,5,6.4,3.88,52.56
2020,9,6,5.8,3.16,54.44
2020,9,7,7.2,3.06,63.19
2020,9,8,6.7,3.22,47.56
2020,9,9,6.52,2.45,74.62
2020,9,10,5.82,2.78,301.56
2020,9,11,4.44,0.09,302.25
2020,9,12,3.91,0.49,166.69
2020,9,13,6.52,1.57,72.75
2020,9,14,8.55,4.61,83.0
2020,9,15,8.09,3.48,79.69
2020,9,16,7.13,1.73,79.12
2020,9,17,6.37,3.38,79.5
2020,9,18,6.55,0.23,173.0
2020,9,19,6.1,1.55,234.25
2020,9,20,5.89,1.52,264.88
2020,9,21,2.48,0.91,221.88
2020,9,22,2.73,0.45,175.44
2020,9,23,6.51,1.55,227.88
2020,9,24,6.95,2.38,247.06
2020,9,25,10.2,4.23,291.62
2020,9,26,8.51,4.96,300.19
2020,9,27,9.78,0.42,163.62
2020,9,28,4.23,0.89,231.38
2020,9,29,7.93,2.2,79.0
2020,9,30,4.48,1.85,55.12
2020,10,1,6.39,1.48,242.12
2020,10,2,14.6,5.55,242.38
2020,10,3,11.67,3.16,264.56
2020,10,4,9.08,6.09,254.69
2020,10,5,6.17,1.95,293.75
2020,10,6,3.5,0.26,240.94
2020,10,7,4.36,0.16,258.06
2020,10,8,8.3,1.59,79.69
2020,10,9,6.38,3.3,69.69
2020,10,10,4.66,2.74,62.25
2020,10,11,6.73,1.62,84.69
2020,10,12,7.02,0.39,204.12
2020,10,13,6.55,1.6,249.38
2020,10,14,8.84,3.87,266.38
2020,10,15,5.55,3.62,305.75
2020,10,16,3.32,1.35,221.75
2020,10,17,2.23,0.62,197.62
2020,10,18,5.02,0.27,101.06
2020,10,19,6.91,4.34,98.94
2020,10,20,10.02,2.08,165.5
2020,10,21,11.51,0.29,159.12
2020,10,22,9.25,3.05,205.25
2020,10,23,6.05,4.46,263.25
2020,10,24,5.52,3.84,269.25
2020,10,25,6.63,2.13,241.38
2020,10,26,10.97,6.15,264.0
2020,10,27,7.68,4.27,274.25
2020,10,28,4.16,1.05,213.0
2020,10,29,6.18,1.45,97.19
2020,10,30,5.74,2.26,95.44
2020,10,31,3.34,1.24,80.62
2020,11,1,3.23,0.48,173.19
2020,11,2,4.52,0.52,133.75
2020,11,3,4.48,2.23,148.56
2020,11,4,6.74,2.77,90.0
2020,11,5,7.38,4.42,125.19
2020,11,6,9.1,5.84,168.88
2020,11,7,8.41,1.8,199.75
2020,11,8,5.7,0.11,116.38
2020,11,9,4.34,1.35,282.94
2020,11,10,4.44,1.41,151.94
2020,11,11,4.73,2.73,71.5
2020,11,12,6.29,1.13,134.88
2020,11,13,6.95,1.46,231.12
2020,11,14,4.29,1.09,265.75
2020,11,15,6.39,2.36,247.38
2020,11,16,5.64,2.06,194.0
2020,11,17,5.23,2.23,44.94
2020,11,18,2.95,1.61,34.75
2020,11,19,2.94,1.08,65.0
2020,11,20,7.29,0.56,49.12
2020,11,21,7.95,6.05,13.69
2020,11,22,6.92,4.28,26.75
2020,11,23,4.86,1.28,46.81
2020,11,24,3.56,0.59,138.31
2020,11,25,5.11,1.76,169.5
2020,11,26,8.74,3.02,160.25
2020,11,27,7.8,5.43,133.38
2020,11,28,13.45,1.19,263.0
2020,11,29,12.95,1.56,297.69
2020,11,30,6.12,1.7,136.25
2020,12,1,5.76,1.59,234.25
2020,12,2,9.52,5.14,237.19
2020,12,3,7.59,1.41,224.25
2020,12,4,14.01,8.09,237.69
2020,12,5,11.35,8.04,268.62
2020,12,6,12.32,8.95,269.44
2020,12,7,13.9,9.05,257.56
2020,12,8,16.21,9.48,280.81
2020,12,9,11.07,8.6,295.19
2020,12,10,13.94,8.96,263.44
2020,12,11,13.53,3.36,266.69
2020,12,12,11.8,6.92,295.19
2020,12,13,7.08,0.38,259.19
2020,12,14,6.12,0.76,199.56
2020,12,15,6.14,3.21,239.88
2020,12,16,8.02,2.18,161.56
2020,12,17,7.7,2.18,257.38
2020,12,18,2.8,0.9,306.5
2020,12,19,3.42,1.91,281.31
2020,12,20,5.88,3.48,283.19
2020,12,21,4.59,0.3,294.44
2020,12,22,4.01,0.24,150.88
2020,12,23,6.36,1.24,217.44
2020,12,24,5.68,3.14,240.56
2020,12,25,9.38,3.34,308.12
2020,12,26,8.26,4.68,331.88
2020,12,27,10.21,4.6,246.56
2020,12,28,16.0,6.24,250.25
2020,12,29,11.14,5.88,265.0
2020,12,30,9.57,6.2,280.25
2020,12,31,7.73,5.25,249.5
2021,1,1,13.22,7.77,250.88
2021,1,2,10.83,8.98,267.19
2021,1,3,9.58,7.52,267.12
2021,1,4,8.73,6.25,243.94
2021,1,5,7.27,0.3,220.88
2021,1,6,6.83,3.05,80.69
2021,1,7,7.35,0.88,128.5
2021,1,8,8.43,3.19,65.81
2021,1,9,9.85,3.54,257.12
2021,1,10,6.46,2.46,243.31
2021,1,11,6.19,3.43,148.56
2021,1,12,6.64,3.43,265.12
2021,1,13,7.25,3.81,264.75
2021,1,14,7.41,5.16,271.56
2021,1,15,8.05,4.82,290.62
2021,1,16,8.66,1.18,197.88
2021,1,17,7.38,1.49,248.75
2021,1,18,5.14,0.21,140.56
2021,1,19,4.22,1.36,169.94
2021,1,20,7.22,3.18,219.81
2021,1,21,10.42,7.16,241.69
2021,1,22,13.71,9.49,251.19
2021,1,23,12.43,7.91,267.0
2021,1,24,15.59,3.46,256.81
2021,1,25,11.37,5.51,250.0
2021,1,26,9.72,1.55,119.94
2021,1,27,7.45,4.02,257.0
2021,1,28,5.55,3.58,245.56
2021,1,29,6.59,4.09,242.56
2021,1,30,12.3,4.49,248.88
2021,1,31,12.62,10.42,275.94
2021,2,1,12.7,8.27,269.38
2021,2,2,8.28,1.74,249.0
2021,2,3,5.41,1.3,160.5
2021,2,4,9.03,0.98,170.62
2021,2,5,11.34,5.66,167.62
2021,2,6,10.83,2.48,238.44
2021,2,7,10.9,5.84,256.31
2021,2,8,13.31,10.37,250.0
2021,2,9,11.6,5.21,244.81
2021,2,10,14.93,4.39,255.19
2021,2,11,5.53,0.98,243.44
2021,2,12,9.3,2.87,240.62
2021,2,13,6.62,2.61,163.94
2021,2,14,7.36,2.82,76.94
2021,2,15,6.33,4.35,82.75
2021,2,16,4.04,1.33,161.81
2021,2,17,5.43,2.2,179.12
2021,2,18,7.46,1.12,199.81
2021,2,19,4.14,1.24,146.88
2021,2,20,7.88,0.38,137.06
2021,2,21,11.33,2.12,175.38
2021,2,22,7.45,1.3,270.5
2021,2,23,6.83,2.88,64.19
2021,2,24,6.58,2.68,68.69
2021,2,25,7.59,0.6,93.12
2021,2,26,8.36,3.6,72.38
2021,2,27,7.48,4.38,71.31
2021,2,28,9.48,5.23,81.62
2021,3,1,7.58,4.24,89.12
2021,3,2,6.63,2.34,86.44
2021,3,3,5.23,1.3,57.19
2021,3,4,2.05,0.11,70.69
2021,3,5,5.44,1.76,79.12
2021,3,6,7.95,3.35,73.5
2021,3,7,3.91,0.88,206.56
2021,3,8,6.37,1.29,274.62
2021,3,9,5.94,3.32,133.31
2021,3,10,4.81,0.48,59.38
2021,3,11,4.88,2.05,236.5
2021,3,12,7.02,1.57,258.44
2021,3,13,4.44,0.62,116.44
2021,3,14,6.59,1.41,282.88
2021,3,15,2.51,0.61,118.06
2021,3,16,7.23,1.71,65.0
2021,3,17,5.37,2.06,75.69
2021,3,18,10.73,5.76,70.06
2021,3,19,9.63,4.02,56.88
2021,3,20,10.77,4.23,63.31
2021,3,21,9.46,5.24,175.56
2021,3,22,7.84,0.15,223.44
2021,3,23,4.52,0.36,177.31
2021,3,24,3.84,0.22,218.94
2021,3,25,3.46,1.02,187.19
2021,3,26,5.12,0.62,161.88
2021,3,27,7.27,0.11,145.44
2021,3,28,7.59,1.81,75.38
2021,3,29,7.96,2.33,99.44
2021,3,30,5.74,3.22,94.62
2021,3,31,9.37,3.19,83.69
2021,4,1,5.97,1.02,127.25
2021,4,2,9.07,2.65,258.31
2021,4,3,6.12,1.88,268.75
2021,4,4,5.31,1.91,148.38
2021,4,5,3.95,0.85,321.62
2021,4,6,5.51,0.59,244.25
2021,4,7,12.09,0.7,69.25
2021,4,8,9.06,5.36,72.0
2021,4,9,8.52,1.73,136.44
2021,4,10,8.82,0.75,174.75
2021,4,11,5.7,0.92,243.06
2021,4,12,7.14,1.0,144.62
2021,4,13,9.77,5.75,78.0
2021,4,14,11.11,7.23,61.31
2021,4,15,13.12,9.21,61.19
2021,4,16,11.58,4.73,36.75
2021,4,17,4.9,1.27,191.62
